Entity,TestType, Workload, Duration,Setting
AAXSalesTable,Random,Read10,147.275,Tier1-To-Tier1
AAXSalesTable,Random,Read10,159.9206,Tier1-To-Tier1
AAXSalesTable,Random,Read10,152.7351,Tier1-To-Tier1
AAXSalesTable,Random,Read10,150.5697,Tier1-To-Tier1
AAXSalesTable,Random,Read10,143.9925,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,143.905,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,147.37,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.0528,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.9367,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.1155,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,150.822,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,147.8544,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,145.3557,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,145.4266,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,151.5399,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,143.6155,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,147.7441,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,144.4666,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,139.6807,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,139.9059,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,153.2042,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,146.5181,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,149.6264,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,150.2474,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,152.7274,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,144.1307,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,149.2293,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,140.8316,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,153.3277,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,147.537,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,139.3759,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.3658,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,140.8185,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,150.7895,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,148.138,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.9166,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,143.043,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,144.8799,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,141.9709,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,154.9266,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,149.1717,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,139.5087,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,143.4787,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,142.0424,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,144.5219,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,152.5435,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,140.8885,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,145.4156,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,145.4105,Tier1-To-Tier1
AAXSalesTable,Repetitive,Read10,150.0467,Tier1-To-Tier1
